Log file open, 05/26/15 20:58:16
LogInit:Display: Running engine for game: Mayhem3d
LogInit: Version: 4.7.6-2513093+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Apr 15 2015 12:09:54
LogInit: Compiled with Visual C++: 18.00.21005.01
LogInit: Build Configuration: Development
LogInit: Branch Name: ++depot+UE4-Releases+4.7
LogInit: Command line:  
LogInit: Base directory: C:/Program Files/Epic Games/4.7/Engine/Binaries/Win64/
LogInit: Rocket: 1
[2015.05.26-08.58.16:175][  0]LogTaskGraph: Started task graph with 3 named threads and 6 total threads.
[2015.05.26-08.58.30:439][  0]LogLinker:Warning: Can't find file '/Game/ThirdPersonBP/Materials/TargetingMaterial'
[2015.05.26-08.58.30:439][  0]LoadErrors: Info Failed to load /Game/ThirdPersonBP/Blueprints/Projectiles/AOEHealBall.AOEHealBall_C Referenced by StaticMeshComponent_382
[2015.05.26-08.58.30:439][  0]LogLinker:Warning: Can't find file for asset '/Game/ThirdPersonBP/Materials/TargetingMaterial' while loading ../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Blueprints/Projectiles/AOEHealBall.uasset.
[2015.05.26-08.58.30:439][  0]LoadErrors: Info Failed to load /Game/ThirdPersonBP/Blueprints/Projectiles/AOEHealBall.AOEHealBall_C Referenced by StaticMeshComponent_382
[2015.05.26-08.58.30:439][  0]LoadErrors:Error: Error /Game/ThirdPersonBP/Blueprints/Projectiles/AOEHealBall : Can't find file for asset. /Game/ThirdPersonBP/Materials/TargetingMaterial
[2015.05.26-08.58.30:454][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Blueprints/Projectiles/HealerOrb.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.30:473][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Blueprints/Projectiles/MageOrb.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.30:480][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Materials/MageOrbMaterial.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.30:497][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Materials/MegaOrbMatterial.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.30:507][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Blueprints/Projectiles/SlowBall.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.30:513][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Materials/SlowBallMaterial.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.30:521][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Blueprints/ThirdPersonGameMode.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.30:527][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/Blueprints/GameHUD.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.30:587][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Blueprints/Scores.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:400][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/Character/Materials/Blue/Brawler_Blue.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:421][  0]LogLinker:Warning: Can't find file '/Game/ThirdPersonBP/Materials/TargetingMaterial'
[2015.05.26-08.58.31:421][  0]LogLinker:Warning: Can't find file for asset '/Game/ThirdPersonBP/Materials/TargetingMaterial' while loading ../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Blueprints/Projectiles/AOEHealBall.uasset.
[2015.05.26-08.58.31:421][  0]LoadErrors:Error: Error /Game/ThirdPersonBP/Blueprints/Projectiles/AOEHealBall : Can't find file for asset. /Game/ThirdPersonBP/Materials/TargetingMaterial
[2015.05.26-08.58.31:421][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Materials/PlayerMat_Inst.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:422][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Materials/PlayerMaterial.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:424][  0]LogLinker:Warning: Can't find file '/Game/ThirdPersonBP/Materials/TargetingMaterial'
[2015.05.26-08.58.31:425][  0]LogLinker:Warning: Can't find file for asset '/Game/ThirdPersonBP/Materials/TargetingMaterial' while loading ../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Blueprints/Projectiles/AOEHealBall.uasset.
[2015.05.26-08.58.31:425][  0]LoadErrors:Error: Error /Game/ThirdPersonBP/Blueprints/Projectiles/AOEHealBall : Can't find file for asset. /Game/ThirdPersonBP/Materials/TargetingMaterial
[2015.05.26-08.58.31:425][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_10.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:426][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_15.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:427][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_20.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:428][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_25.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:429][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_30.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:430][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_35.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:431][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_40.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:432][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_45.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:433][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_5.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:434][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_50.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:435][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_55.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:436][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_60.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:437][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_65.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:438][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_70.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:439][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_75.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:440][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_80.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:441][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_85.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:442][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_90.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.31:442][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Health/Health_95.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.34:078][  0]LogLinker:Warning: Can't find file '/Game/ThirdPersonBP/Materials/TargetingMaterial'
[2015.05.26-08.58.34:078][  0]LogLinker:Warning: Can't find file for asset '/Game/ThirdPersonBP/Materials/TargetingMaterial' while loading ../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Blueprints/ThirdPersonCharacter.uasset.
[2015.05.26-08.58.34:078][  0]LoadErrors:Error: Error /Game/ThirdPersonBP/Blueprints/ThirdPersonCharacter : Can't find file for asset. /Game/ThirdPersonBP/Materials/TargetingMaterial
[2015.05.26-08.58.34:084][  0]LogLinker:Warning: Can't find file '/Game/ThirdPersonBP/Materials/TargetingMaterial'
[2015.05.26-08.58.34:084][  0]LogLinker:Warning: Can't find file for asset '/Game/ThirdPersonBP/Materials/TargetingMaterial' while loading ../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Blueprints/ThirdPersonCharacter.uasset.
[2015.05.26-08.58.34:084][  0]LoadErrors:Error: Error /Game/ThirdPersonBP/Blueprints/ThirdPersonCharacter : Can't find file for asset. /Game/ThirdPersonBP/Materials/TargetingMaterial
[2015.05.26-08.58.34:130][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/charge.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.34:130][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/fire_button.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.34:131][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/invisbility.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.34:132][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/lightning.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.34:132][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/Orb.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.34:133][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/plus_crosshair.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.34:134][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/psychic_button.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.34:135][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/UI_health_mana.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.34:135][  0]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/Vertical Slice/Content/ThirdPersonBP/Textures/UI_health_mana_depleted.uasset' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.05.26-08.58.34:770][  0]LogLinker:Warning: Can't find file '/Game/StarterContent/Materials/OBJ/lambert3'
[2015.05.26-08.58.34:770][  0]LogLinker:Warning: Can't find file for asset '/Game/StarterContent/Materials/OBJ/lambert3' while loading ../../../../../../Users/Mike/Desktop/Vertical Slice/Content/StarterContent/Materials/OBJ/Map_Entirely.uasset.
[2015.05.26-08.58.34:770][  0]LoadErrors:Error: Error /Game/StarterContent/Materials/OBJ/Map_Entirely : Can't find file for asset. /Game/StarterContent/Materials/OBJ/lambert3
[2015.05.26-08.58.34:771][  0]LogLinker:Warning: Can't find file '/Game/StarterContent/Materials/OBJ/lambert3'
[2015.05.26-08.58.34:771][  0]LogLinker:Warning: Can't find file for asset '/Game/StarterContent/Materials/OBJ/lambert3' while loading ../../../../../../Users/Mike/Desktop/Vertical Slice/Content/StarterContent/Materials/OBJ/Map_Entirely.uasset.
[2015.05.26-08.58.34:771][  0]LoadErrors:Error: Error /Game/StarterContent/Materials/OBJ/Map_Entirely : Can't find file for asset. /Game/StarterContent/Materials/OBJ/lambert3
[2015.05.26-08.58.35:189][  0]LogLinker:Warning: Can't find file '/Game/StarterContent/Materials/OBJ/lambert3'
[2015.05.26-08.58.35:189][  0]LoadErrors: Info Failed to load /Game/StarterContent/Materials/OBJ/lambert3.lambert3 Referenced by Map_Entirely
[2015.05.26-08.58.35:189][  0]LogLinker:Warning: Can't find file for asset '/Game/StarterContent/Materials/OBJ/lambert3' while loading NULL.
[2015.05.26-08.58.35:189][  0]LoadErrors: Info Failed to load /Game/StarterContent/Materials/OBJ/lambert3.lambert3 Referenced by Map_Entirely
[2015.05.26-08.58.35:803][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2015.05.26-08.58.35:807][  0]LogAIModule: Creating AISystem for world MiniTDmatch_2_NewMap
[2015.05.26-08.58.35:808][  0]Cmd: MAP CHECKDEP
[2015.05.26-08.58.35:808][  0]MapCheck: New page: MiniTDmatch_2_NewMap - May 27, 2015, 8:58:35 AM
[2015.05.26-08.58.35:935][  0]MapCheck: Info Map check complete: 0 Error(s), 0 Warning(s), took 126.75ms to complete.
[2015.05.26-08.58.35:935][  0]LogFileHelpers: Loading map 'MiniTDmatch_2_NewMap' took 7.246
[2015.05.26-08.58.36:108][  0]LogCollectionManager: Loaded 0 collections in 0.002557 seconds
[2015.05.26-08.58.36:119][  0]LogContentBrowser: Native class hierarchy populated in 0.0103 seconds. Added 1696 classes and 261 folders.
[2015.05.26-08.58.36:159][  0]LogContentBrowser: Native class hierarchy updated for 'SceneOutliner' in 0.0023 seconds. Added 1 classes and 2 folders.
[2015.05.26-08.58.36:201][  0]LogCrashTracker: Crashtracker disabled due to settings.
[2015.05.26-08.58.36:202][  0]LogSlate:Warning: Failed to load font data from 'Veranda'
[2015.05.26-08.58.36:210][  0]LogUObjectGlobals:Warning: Failed to find object 'Class None.'
[2015.05.26-08.58.36:239][  0]LogLoad: Full Startup: 22.08 seconds (BP compile: 2.97 seconds)
[2015.05.26-08.58.36:713][  0]LogContentBrowser:Verbose: The content browser source was changed by the sources view to '/Game/Character'
[2015.05.26-08.58.36:974][  0]LogRenderer:Warning: Reallocating scene render targets to support 1008x464 (Frame:2).
